id,region,product,amount_cents
189233,North,Gizmo,788
189248,North,Gizmo,507
189257,North,Widget,784
189258,North,Gizmo,592
189260,North,Gizmo,913
189265,North,Gizmo,576
189276,North,Gizmo,570
189282,North,Gadget,531
189287,North,Doohickey,744
189303,North,Gadget,647
189306,North,Doohickey,806
189312,North,Widget,515
189338,North,Gizmo,721
189340,North,Gadget,853
189348,North,Widget,728
189353,North,Gizmo,735
189372,North,Doohickey,540
189381,North,Gadget,781
189385,North,Widget,822
189388,North,Gizmo,990
189420,North,Doohickey,841
189428,North,Widget,700
189429,North,Gadget,900
189433,North,Gizmo,917
189440,North,Widget,729
189460,North,Gadget,839
189464,North,Widget,861
189480,North,Widget,586
189490,North,Widget,821
189519,North,Doohickey,896
189520,North,Gizmo,961
189523,North,Gadget,884
189555,North,Widget,591
189558,North,Gadget,505
189559,North,Doohickey,553
189574,North,Doohickey,601
189576,North,Gizmo,748
189586,North,Gizmo,924
189590,North,Gizmo,517
189599,North,Widget,544
189602,North,Widget,810
189614,North,Doohickey,516
189616,North,Widget,839
189621,North,Gizmo,559
189628,North,Gizmo,520
189643,North,Widget,735
189649,North,Gizmo,959
189674,North,Gadget,938
189686,North,Gizmo,913
189690,North,Widget,875
189699,North,Gizmo,727
189702,North,Gizmo,858
189704,North,Gizmo,721
189713,North,Doohickey,682
189760,North,Doohickey,939
189771,North,Widget,608
189775,North,Widget,969
189777,North,Gadget,811
189783,North,Doohickey,739
189793,North,Gadget,726
189798,North,Doohickey,785
189799,North,Gizmo,582
189803,North,Doohickey,934
189817,North,Doohickey,930
189819,North,Gizmo,714
189828,North,Widget,575
189833,North,Doohickey,745
189846,North,Doohickey,678
189847,North,Gadget,746
189857,North,Widget,617
189863,North,Widget,572
189875,North,Gadget,991
189877,North,Widget,532
189887,North,Gadget,671
189901,North,Widget,997
189904,North,Gizmo,899
189908,North,Widget,835
189911,North,Gizmo,630
189913,North,Doohickey,771
189919,North,Widget,607
189933,North,Gizmo,746
189947,North,Gadget,675
189949,North,Gadget,728
189973,North,Doohickey,641
189987,North,Gadget,906
189990,North,Gizmo,994
189992,North,Gizmo,774
189994,North,Gadget,663
190014,North,Gadget,973
190020,North,Widget,874
190023,North,Gadget,628
190024,North,Doohickey,620
190030,North,Doohickey,590
190035,North,Doohickey,894
190036,North,Widget,828
190042,North,Gizmo,844
190044,North,Doohickey,871
190062,North,Gizmo,723
190063,North,Doohickey,716
190074,North,Gizmo,514
190075,North,Gadget,805
190088,North,Gadget,555
190089,North,Gadget,735
190093,North,Doohickey,754
190096,North,Doohickey,880
190103,North,Widget,655
190106,North,Doohickey,756
190111,North,Gizmo,718
190114,North,Gizmo,819
190129,North,Gizmo,984
190134,North,Widget,672
190160,North,Gadget,675
190170,North,Widget,768
190175,North,Gadget,679
190176,North,Gizmo,861
190180,North,Doohickey,717
190183,North,Gadget,786
190184,North,Gizmo,544
190186,North,Gizmo,936
190207,North,Widget,615
190210,North,Widget,923
190213,North,Widget,554
190217,North,Doohickey,891
190220,North,Doohickey,546
190221,North,Widget,509
190224,North,Doohickey,747
190229,North,Gadget,594
190252,North,Widget,701
190273,North,Widget,517
190274,North,Doohickey,877
190287,North,Gadget,616
190291,North,Widget,864
190295,North,Widget,637
190325,North,Gadget,897
190328,North,Doohickey,523
190366,North,Gadget,664
190369,North,Gizmo,548
190371,North,Widget,566
190374,North,Gadget,680
190377,North,Widget,828
190392,North,Gizmo,553
190411,North,Gizmo,514
190424,North,Gadget,947
190426,North,Widget,513
190456,North,Widget,806
190502,North,Gizmo,543
190508,North,Gizmo,611
190513,North,Doohickey,736
190522,North,Doohickey,751
190541,North,Gizmo,552
190545,North,Gadget,666
190578,North,Gadget,894
190579,North,Gizmo,707
190582,North,Doohickey,674
190585,North,Gizmo,865
190595,North,Doohickey,846
190604,North,Gadget,538
190605,North,Gizmo,737
190611,North,Gizmo,692
190614,North,Gadget,755
190627,North,Gadget,819
190639,North,Doohickey,654
190652,North,Gadget,869
190664,North,Doohickey,888
190667,North,Doohickey,823
190675,North,Gadget,860
190679,North,Gadget,877
190688,North,Doohickey,844
190690,North,Doohickey,676
190691,North,Widget,710
190693,North,Gadget,644
190696,North,Doohickey,855
190700,North,Gadget,691
190704,North,Doohickey,737
190710,North,Gadget,840
190720,North,Gadget,600
190734,North,Gizmo,520
190749,North,Widget,608
190751,North,Gizmo,519
190760,North,Widget,985
190784,North,Doohickey,953
190790,North,Widget,531
190800,North,Gizmo,503
190813,North,Widget,503
190822,North,Gadget,576
190842,North,Gadget,724
190855,North,Gadget,595
190863,North,Widget,591
190864,North,Doohickey,911
190867,North,Gizmo,520
190874,North,Gizmo,643
190892,North,Gizmo,642
190893,North,Gizmo,616
190938,North,Doohickey,999
190944,North,Gadget,717
190945,North,Gadget,957
190956,North,Gadget,771
190965,North,Gizmo,631
190969,North,Gadget,605
190973,North,Widget,656
190984,North,Gizmo,988
190990,North,Widget,984
191021,North,Widget,694
191027,North,Gadget,568
191028,North,Gadget,724
191032,North,Doohickey,560
191037,North,Gizmo,974
191042,North,Doohickey,974
191051,North,Widget,992
191052,North,Doohickey,985
191059,North,Gizmo,722
191067,North,Widget,942
191079,North,Gizmo,549
191084,North,Gizmo,905
191102,North,Gizmo,552
191103,North,Widget,787
191105,North,Widget,921
191109,North,Gizmo,670
191115,North,Gadget,952
191117,North,Widget,841
191121,North,Gizmo,750
191124,North,Widget,771
191135,North,Doohickey,573
191157,North,Gadget,967
191175,North,Gadget,617
191181,North,Doohickey,832
191183,North,Gizmo,833
191194,North,Gizmo,961
191197,North,Doohickey,525
191198,North,Widget,751
191211,North,Doohickey,807
191215,North,Gizmo,511
191223,North,Gadget,873
191227,North,Widget,957
191228,North,Gadget,942
191231,North,Gadget,926
191237,North,Gadget,902
191261,North,Gadget,969
191265,North,Doohickey,559
191291,North,Gizmo,684
191310,North,Doohickey,851
191320,North,Gizmo,790
191329,North,Gizmo,607
191342,North,Gadget,535
191351,North,Doohickey,777
191357,North,Doohickey,792
191360,North,Gizmo,598
191372,North,Doohickey,844
191378,North,Gadget,772
191379,North,Doohickey,787
191387,North,Gizmo,608
191391,North,Gadget,582
191395,North,Doohickey,951
191409,North,Widget,591
191411,North,Gadget,578
191428,North,Widget,932
191429,North,Widget,639
191443,North,Widget,992
191445,North,Widget,939
191447,North,Widget,638
191456,North,Gadget,712
191458,North,Widget,927
191476,North,Gizmo,527
191485,North,Gizmo,701
191490,North,Doohickey,537
191492,North,Gizmo,649
191499,North,Gizmo,583
191506,North,Gadget,806
191511,North,Widget,529
191533,North,Gadget,533
191541,North,Gadget,994
191558,North,Widget,927
191570,North,Widget,672
191597,North,Gizmo,651
191602,North,Gadget,866
191607,North,Gadget,949
191614,North,Gadget,566
191616,North,Gizmo,752
191619,North,Gadget,934
191645,North,Gadget,994
191649,North,Gadget,787
191656,North,Widget,569
191661,North,Gizmo,632
191667,North,Widget,978
191673,North,Doohickey,739
191677,North,Gizmo,649
191693,North,Gizmo,973
191709,North,Widget,599
191717,North,Gadget,593
191719,North,Doohickey,935
191728,North,Doohickey,946
191733,North,Widget,789
191747,North,Gizmo,538
191749,North,Gizmo,511
191756,North,Gizmo,981
191771,North,Doohickey,968
191777,North,Gizmo,822
191783,North,Gizmo,679
191806,North,Widget,734
191810,North,Gadget,858
191813,North,Doohickey,559
191831,North,Gizmo,737
191840,North,Gadget,999
191842,North,Gadget,765
191843,North,Gizmo,875
191848,North,Gizmo,882
191857,North,Widget,753
191882,North,Widget,780
191890,North,Widget,876
191893,North,Gadget,793
191915,North,Gizmo,761
191923,North,Gadget,847
191933,North,Gizmo,792
191939,North,Gizmo,997
191944,North,Gadget,633
191947,North,Widget,540
191949,North,Widget,505
191956,North,Doohickey,927
191957,North,Gadget,725
191959,North,Gizmo,974
191960,North,Gizmo,611
191964,North,Gadget,990
191967,North,Widget,559
191974,North,Widget,746
191984,North,Doohickey,789
191996,North,Doohickey,952
192024,North,Gizmo,559
192027,North,Doohickey,749
192051,North,Gizmo,684
192054,North,Doohickey,792
192059,North,Gizmo,622
192066,North,Gizmo,653
192074,North,Gadget,884
192082,North,Doohickey,713
192090,North,Doohickey,748
192091,North,Gadget,603
192092,North,Widget,881
192093,North,Doohickey,964
192112,North,Gadget,526
192129,North,Doohickey,549
192131,North,Gadget,791
192135,North,Widget,873
192143,North,Gadget,971
192146,North,Gadget,566
192159,North,Gizmo,695
192178,North,Widget,894
192192,North,Gizmo,827
192198,North,Doohickey,718
192200,North,Widget,518
192203,North,Widget,597
192206,North,Gizmo,846
192238,North,Widget,765
192270,North,Widget,897
192292,North,Gadget,786
192302,North,Gadget,621
192310,North,Gadget,856
192313,North,Gadget,515
192316,North,Gizmo,586
192321,North,Widget,727
192327,North,Gizmo,614
192329,North,Doohickey,983
192355,North,Gizmo,762
192356,North,Doohickey,523
192372,North,Gadget,673
192380,North,Widget,793
192383,North,Doohickey,788
192386,North,Widget,606
192388,North,Doohickey,526
192390,North,Doohickey,809
192396,North,Gizmo,943
192417,North,Doohickey,520
192423,North,Gadget,766
192441,North,Widget,877
192454,North,Widget,869
192459,North,Gizmo,685
192468,North,Doohickey,733
192469,North,Doohickey,842
192471,North,Gadget,688
192474,North,Gizmo,906
192480,North,Doohickey,595
192505,North,Gadget,993
192508,North,Widget,543
192515,North,Gadget,595
192530,North,Widget,605
192538,North,Widget,869
192539,North,Gizmo,719
192541,North,Gizmo,961
192544,North,Doohickey,515
192545,North,Doohickey,623
192551,North,Gizmo,745
192560,North,Gadget,934
192570,North,Gadget,923
192574,North,Gizmo,775
192575,North,Gadget,971
192580,North,Gadget,670
192582,North,Gadget,550
192584,North,Widget,753
192594,North,Widget,746
192597,North,Doohickey,648
192609,North,Gizmo,647
192612,North,Gizmo,674
192636,North,Gizmo,782
192645,North,Gadget,851
192647,North,Widget,624
192666,North,Gadget,877
192670,North,Widget,802
192687,North,Doohickey,948
192688,North,Doohickey,579
192689,North,Widget,977
192690,North,Gadget,892
192699,North,Gizmo,513
192736,North,Doohickey,564
192742,North,Gadget,898
192751,North,Widget,661
192752,North,Doohickey,835
192753,North,Gizmo,808
192756,North,Doohickey,957
192758,North,Gizmo,671
192781,North,Widget,587
192787,North,Widget,677
192801,North,Doohickey,701
192822,North,Doohickey,715
192827,North,Gizmo,882
192828,North,Widget,612
192832,North,Gizmo,747
192843,North,Doohickey,998
192851,North,Gadget,991
192858,North,Widget,625
192866,North,Gadget,557
192867,North,Widget,844
192885,North,Gizmo,617
192886,North,Widget,632
192893,North,Gadget,985
192915,North,Doohickey,524
192926,North,Widget,994
192932,North,Gizmo,884
192944,North,Gizmo,853
192947,North,Doohickey,866
192949,North,Doohickey,825
192960,North,Gizmo,907
192968,North,Doohickey,534
192982,North,Widget,581
192990,North,Gizmo,653
192994,North,Gizmo,701
192995,North,Doohickey,965
192997,North,Widget,992
193001,North,Gizmo,522
193004,North,Gadget,685
193005,North,Doohickey,857
193012,North,Gadget,575
193014,North,Widget,875
193021,North,Gizmo,840
193022,North,Gadget,595
193024,North,Gizmo,745
193029,North,Doohickey,696
193040,North,Widget,878
193043,North,Gadget,606
193054,North,Widget,734
193058,North,Widget,597
193061,North,Doohickey,634
193075,North,Gadget,725
193082,North,Doohickey,807
193087,North,Widget,512
193099,North,Gadget,633
193111,North,Gadget,625
193114,North,Gizmo,779
193120,North,Gadget,951
193129,North,Doohickey,999
193132,North,Widget,907
193150,North,Gizmo,756
193162,North,Gizmo,666
193170,North,Gadget,861
193190,North,Doohickey,893
193192,North,Widget,791
193193,North,Gadget,674
193204,North,Widget,909
193208,North,Gizmo,934
193212,North,Widget,851
193221,North,Gizmo,718
193231,North,Widget,782
193233,North,Doohickey,897
193245,North,Widget,646
193258,North,Gadget,933
193259,North,Gizmo,689
193261,North,Widget,538
193268,North,Doohickey,810
193270,North,Doohickey,576
193294,North,Gadget,892
193304,North,Doohickey,615
193308,North,Widget,799
193310,North,Gadget,648
193327,North,Widget,638
193329,North,Doohickey,947
193357,North,Gizmo,993
193380,North,Gizmo,501
193387,North,Gadget,956
193390,North,Gizmo,589
193398,North,Gizmo,756
193418,North,Gadget,777
193420,North,Gadget,936
193441,North,Widget,717
193442,North,Widget,593
193446,North,Gadget,910
193453,North,Gizmo,843
193473,North,Gadget,755
193480,North,Gizmo,719
193481,North,Widget,826
193482,North,Gadget,882
193484,North,Widget,963
193485,North,Doohickey,647
193491,North,Widget,836
193501,North,Widget,905
193507,North,Gadget,537
193512,North,Doohickey,614
193520,North,Gadget,967
193522,North,Gizmo,531
193532,North,Widget,588
193534,North,Widget,711
193539,North,Doohickey,505
193542,North,Gadget,641
193547,North,Gadget,589
193548,North,Widget,535
193549,North,Doohickey,654
193554,North,Doohickey,885
193558,North,Gadget,501
193560,North,Widget,925
193566,North,Gizmo,858
193570,North,Gizmo,690
193583,North,Gizmo,539
193587,North,Widget,705
193593,North,Widget,939
193605,North,Gizmo,972
193615,North,Doohickey,654
193631,North,Doohickey,606
193633,North,Widget,751
193646,North,Doohickey,893
193666,North,Doohickey,980
193667,North,Gizmo,852
193674,North,Doohickey,684
193677,North,Doohickey,868
193697,North,Widget,857
193704,North,Gadget,691
193720,North,Doohickey,838
193744,North,Doohickey,628
193754,North,Widget,610
193766,North,Gizmo,709
193786,North,Gadget,688
193787,North,Doohickey,697
193791,North,Doohickey,897
193800,North,Doohickey,751
193804,North,Widget,836
193807,North,Doohickey,672
193812,North,Gadget,793
193813,North,Widget,598
193815,North,Gadget,534
193818,North,Gadget,733
193823,North,Gadget,907
193824,North,Doohickey,661
193843,North,Gizmo,873
193846,North,Widget,726
193849,North,Doohickey,762
193851,North,Doohickey,832
193853,North,Gadget,535
193867,North,Gizmo,886
193868,North,Widget,728
193892,North,Gadget,759
193897,North,Widget,630
193901,North,Widget,869
193925,North,Widget,720
193926,North,Doohickey,541
193935,North,Gadget,958
193950,North,Gadget,530
193951,North,Gadget,903
193953,North,Gadget,884
193958,North,Gadget,865
193964,North,Doohickey,591
193971,North,Doohickey,824
193979,North,Gadget,742
193984,North,Gizmo,972
194016,North,Doohickey,919
194019,North,Widget,972
194026,North,Gizmo,766
194027,North,Gizmo,818
194031,North,Gadget,587
194044,North,Widget,849
194045,North,Widget,668
194061,North,Gadget,571
194064,North,Gadget,889
194070,North,Doohickey,608
194085,North,Gizmo,784
194110,North,Gadget,518
194114,North,Gizmo,606
194119,North,Doohickey,975
194124,North,Gizmo,902
194132,North,Doohickey,551
194142,North,Gadget,735
194194,North,Doohickey,761
194204,North,Gadget,788
194206,North,Doohickey,992
194211,North,Doohickey,898
194241,North,Widget,868
194250,North,Gadget,756
194253,North,Gizmo,716
194259,North,Widget,952
194260,North,Gadget,881
194279,North,Widget,663
194283,North,Gadget,509
194294,North,Widget,864
194305,North,Widget,580
194314,North,Widget,567
194327,North,Doohickey,700
194329,North,Widget,997
194331,North,Gadget,784
194332,North,Widget,758
194339,North,Gizmo,742
194345,North,Gadget,974
194374,North,Widget,813
194421,North,Gadget,602
194424,North,Gizmo,833
194428,North,Gizmo,936
194454,North,Widget,678
194457,North,Gizmo,731
194459,North,Gizmo,744
194464,North,Doohickey,986
194474,North,Doohickey,749
194486,North,Doohickey,968
194488,North,Gadget,917
194500,North,Gadget,503
194512,North,Widget,524
194520,North,Widget,609
194526,North,Gadget,691
194530,North,Doohickey,956
194559,North,Gizmo,578
194561,North,Widget,913
194565,North,Widget,919
194566,North,Widget,844
194572,North,Widget,709
194581,North,Doohickey,884
194583,North,Gizmo,742
194587,North,Widget,601
194592,North,Gadget,724
194598,North,Widget,550
194611,North,Doohickey,809
194612,North,Gizmo,691
194613,North,Doohickey,585
194615,North,Gadget,892
194650,North,Gadget,635
194652,North,Gizmo,595
194653,North,Gizmo,559
194692,North,Gizmo,933
194693,North,Gizmo,810
194700,North,Gizmo,589
194705,North,Gadget,981
194710,North,Gadget,640
194716,North,Gizmo,626
194719,North,Gadget,701
194724,North,Doohickey,671
194727,North,Widget,777
194728,North,Gadget,713
194729,North,Widget,617
194730,North,Widget,794
194731,North,Gadget,764
194750,North,Gizmo,671
194760,North,Widget,721
194770,North,Doohickey,529
194775,North,Gizmo,964
194782,North,Widget,827
194788,North,Widget,896
194789,North,Widget,681
194790,North,Widget,602
194799,North,Gizmo,597
194807,North,Widget,643
194811,North,Widget,575
194819,North,Gizmo,881
194820,North,Gizmo,994
194829,North,Doohickey,877
194839,North,Widget,996
194841,North,Doohickey,923
194851,North,Doohickey,598
194856,North,Gizmo,524
194862,North,Gizmo,555
194898,North,Gadget,568
194907,North,Widget,978
194908,North,Widget,947
194913,North,Doohickey,655
194914,North,Gadget,700
194916,North,Gizmo,886
194917,North,Gadget,775
194922,North,Widget,609
194925,North,Doohickey,730
194939,North,Widget,751
194949,North,Doohickey,657
194950,North,Gadget,525
194961,North,Gadget,774
194967,North,Gadget,673
194971,North,Gizmo,822
194982,North,Gizmo,889
194987,North,Doohickey,592
194988,North,Gadget,896
195011,North,Gadget,889
195012,North,Gadget,562
195021,North,Doohickey,600
195022,North,Gadget,540
195045,North,Doohickey,843
195047,North,Widget,869
195054,North,Gadget,867
195062,North,Widget,509
195068,North,Gizmo,859
195073,North,Doohickey,915
195074,North,Doohickey,865
195080,North,Gadget,650
195102,North,Widget,778
195103,North,Gizmo,941
195107,North,Gizmo,739
195108,North,Doohickey,806
195119,North,Gadget,575
195125,North,Gadget,583
195140,North,Widget,825
195142,North,Widget,692
195148,North,Gizmo,537
195158,North,Gizmo,723
195168,North,Gizmo,938
195173,North,Widget,916
195180,North,Doohickey,756
195183,North,Gizmo,965
195188,North,Widget,903
195206,North,Gizmo,963
195216,North,Doohickey,535
195228,North,Gadget,550
195232,North,Widget,630
195236,North,Widget,974
195246,North,Gadget,658
195261,North,Gizmo,736
195266,North,Widget,822
195275,North,Widget,682
195289,North,Widget,708
195291,North,Gadget,739
195306,North,Doohickey,877
195316,North,Widget,557
195325,North,Doohickey,853
195339,North,Doohickey,677
195356,North,Gadget,603
195368,North,Doohickey,959
195392,North,Widget,978
195400,North,Doohickey,957
195401,North,Gizmo,840
195416,North,Widget,516
195418,North,Doohickey,547
195423,North,Widget,789
195426,North,Gizmo,767
195427,North,Gizmo,867
195437,North,Gizmo,851
195444,North,Gadget,550
195450,North,Widget,963
195461,North,Gizmo,791
195467,North,Doohickey,552
195470,North,Gizmo,999
195477,North,Doohickey,633
195480,North,Gizmo,520
195486,North,Gizmo,511
195491,North,Widget,610
195498,North,Gizmo,983
195504,North,Widget,586
195515,North,Gadget,986
195524,North,Gadget,565
195528,North,Doohickey,604
195530,North,Doohickey,521
195551,North,Doohickey,796
195555,North,Doohickey,666
195556,North,Gizmo,599
195565,North,Doohickey,545
195569,North,Gadget,805
195572,North,Widget,646
195590,North,Gizmo,542
195592,North,Widget,793
195593,North,Doohickey,750
195611,North,Gadget,749
195612,North,Gizmo,628
195628,North,Gadget,539
195636,North,Gizmo,541
195638,North,Gadget,751
195640,North,Widget,562
195647,North,Gizmo,591
195675,North,Widget,978
195677,North,Doohickey,641
195685,North,Widget,699
195690,North,Doohickey,532
195691,North,Gizmo,576
195696,North,Doohickey,616
195704,North,Gizmo,566
195723,North,Doohickey,646
195744,North,Gadget,950
195747,North,Gadget,504
195748,North,Widget,715
195751,North,Doohickey,993
195761,North,Gizmo,656
195762,North,Gizmo,931
195768,North,Gadget,733
195770,North,Gizmo,738
195772,North,Gadget,557
195776,North,Gizmo,584
195789,North,Widget,723
195790,North,Widget,705
195798,North,Widget,877
195808,North,Gizmo,742
195823,North,Gizmo,571
195825,North,Doohickey,749
195829,North,Gadget,880
195864,North,Widget,574
195867,North,Widget,541
195880,North,Gizmo,520
195890,North,Gizmo,570
195893,North,Gadget,911
195912,North,Gadget,778
195924,North,Widget,661
195926,North,Doohickey,843
195930,North,Gadget,997
195939,North,Widget,535
195940,North,Doohickey,601
195942,North,Gadget,778
195948,North,Gadget,813
195956,North,Doohickey,919
195959,North,Gadget,638
195968,North,Gizmo,819
195979,North,Gadget,927
195985,North,Gadget,975
195989,North,Widget,921
196011,North,Doohickey,746
196014,North,Gizmo,743
196023,North,Widget,757
196024,North,Widget,755
196037,North,Gadget,872
196040,North,Widget,844
196048,North,Gizmo,559
196059,North,Widget,501
196060,North,Widget,861
196065,North,Gizmo,578
196081,North,Widget,899
196090,North,Gizmo,914
196094,North,Doohickey,942
196106,North,Doohickey,555
196122,North,Gadget,646
196131,North,Widget,663
196139,North,Doohickey,882
196158,North,Doohickey,749
196160,North,Gizmo,673
196166,North,Gadget,534
196179,North,Gadget,672
196188,North,Gizmo,732
196194,North,Doohickey,717
196195,North,Gizmo,836
196196,North,Doohickey,573
196200,North,Widget,664
196208,North,Gadget,776
196227,North,Gizmo,790
196240,North,Gizmo,828
196241,North,Widget,644
196253,North,Widget,993
196254,North,Doohickey,973
196257,North,Gizmo,707
196260,North,Gadget,608
196268,North,Widget,833
196271,North,Doohickey,926
196274,North,Widget,977
196275,North,Doohickey,740
196276,North,Gizmo,952
196302,North,Doohickey,956
196306,North,Doohickey,986
196309,North,Widget,781
196323,North,Gadget,698
196341,North,Gizmo,950
196347,North,Widget,703
196371,North,Widget,816
196375,North,Widget,926
196387,North,Widget,684
196414,North,Gizmo,503
196451,North,Doohickey,538
196456,North,Doohickey,740
196458,North,Gizmo,754
196462,North,Gadget,802
196468,North,Widget,593
196498,North,Widget,542
196501,North,Doohickey,803
196504,North,Widget,669
196522,North,Gizmo,745
196523,North,Widget,672
196526,North,Doohickey,984
196537,North,Gadget,993
196545,North,Gizmo,552
196551,North,Gizmo,577
196557,North,Gadget,762
196563,North,Gizmo,599
196565,North,Widget,935
196579,North,Gadget,818
196580,North,Gadget,679
196614,North,Doohickey,581
196617,North,Widget,891
196624,North,Gadget,741
196636,North,Gadget,677
196642,North,Doohickey,625
196644,North,Gadget,821
196650,North,Widget,861
196672,North,Widget,648
196678,North,Doohickey,903
196681,North,Doohickey,916
196685,North,Doohickey,941
196688,North,Widget,956
196689,North,Gadget,527
196711,North,Doohickey,684
196716,North,Doohickey,583
196720,North,Gadget,935
196722,North,Gizmo,544
196728,North,Gizmo,801
196742,North,Widget,793
196744,North,Widget,657
196748,North,Gadget,604
196757,North,Gizmo,784
196793,North,Doohickey,638
196795,North,Doohickey,803
196830,North,Widget,844
196848,North,Gizmo,650
196857,North,Widget,772
196860,North,Gizmo,902
196861,North,Widget,706
196866,North,Doohickey,618
196869,North,Gadget,774
196870,North,Gadget,798
196880,North,Gizmo,782
196885,North,Gizmo,949
196890,North,Widget,531
196892,North,Gadget,585
196901,North,Gadget,661
196902,North,Widget,572
196910,North,Gizmo,760
196918,North,Doohickey,738
196928,North,Gadget,615
196935,North,Gizmo,702
196938,North,Gadget,897
196940,North,Gadget,747
196944,North,Widget,682
196948,North,Doohickey,786
196950,North,Widget,607
196953,North,Widget,865
196955,North,Doohickey,623
196958,North,Gadget,509
196959,North,Widget,649
196960,North,Doohickey,698
196964,North,Gadget,624
196965,North,Doohickey,534
196974,North,Doohickey,611
196976,North,Doohickey,767
196977,North,Doohickey,953
196982,North,Gadget,939
197007,North,Doohickey,586
197012,North,Widget,579
197016,North,Doohickey,844
197034,North,Doohickey,729
197041,North,Gadget,898
197047,North,Widget,511
197050,North,Gadget,542
197061,North,Gadget,994
197072,North,Gadget,747
197077,North,Doohickey,501
197085,North,Widget,802
197087,North,Gizmo,692
197088,North,Gizmo,792
197098,North,Gadget,672
197100,North,Widget,504
197102,North,Gadget,556
197119,North,Widget,585
197128,North,Gadget,719
197131,North,Gadget,770
197133,North,Gizmo,658
197135,North,Doohickey,741
197139,North,Doohickey,781
197153,North,Widget,553
197165,North,Gadget,956
197176,North,Doohickey,708
197186,North,Gizmo,984
197190,North,Widget,881
197196,North,Doohickey,636
197208,North,Gizmo,779
197212,North,Gizmo,583
197214,North,Gizmo,515
197219,North,Doohickey,556
197231,North,Doohickey,567
197241,North,Gadget,944
197256,North,Doohickey,861
197265,North,Widget,719
197267,North,Doohickey,974
197268,North,Widget,645
197271,North,Widget,549
197278,North,Doohickey,593
197289,North,Doohickey,852
197290,North,Gadget,690
197291,North,Doohickey,664
197324,North,Gizmo,960
197325,North,Gadget,641
197332,North,Gadget,636
197337,North,Gadget,861
197346,North,Widget,936
197391,North,Widget,988
197395,North,Doohickey,893
197398,North,Doohickey,691
197400,North,Gadget,839
197403,North,Doohickey,647
197405,North,Gizmo,632
197417,North,Gadget,652
197420,North,Gadget,600
197422,North,Doohickey,654
197428,North,Gadget,743
197449,North,Doohickey,580
197454,North,Gizmo,947
197467,North,Gadget,941
197476,North,Gizmo,664
197493,North,Gadget,705
197507,North,Doohickey,948
197508,North,Gadget,867
197528,North,Gizmo,580
197534,North,Gizmo,527
197566,North,Doohickey,963
197568,North,Widget,961
197569,North,Gizmo,838
197573,North,Gadget,568
197589,North,Gizmo,505
197593,North,Doohickey,699
197600,North,Widget,781
197606,North,Widget,796
197616,North,Gizmo,859
197627,North,Gizmo,505
197629,North,Gizmo,508
197632,North,Gadget,966
197637,North,Gizmo,852
197647,North,Doohickey,852
197663,North,Doohickey,984
197667,North,Gizmo,899
197670,North,Widget,706
197671,North,Gizmo,717
197678,North,Gizmo,757
197690,North,Gizmo,696
197705,North,Doohickey,717
197720,North,Widget,757
197724,North,Gizmo,695
197725,North,Gizmo,953
197730,North,Widget,781
197748,North,Gizmo,750
197766,North,Gizmo,861
197775,North,Gizmo,772
197781,North,Widget,873
197807,North,Gizmo,534
197809,North,Doohickey,738
197812,North,Doohickey,849
197813,North,Gadget,846
197821,North,Gizmo,501
197824,North,Gadget,892
197829,North,Gizmo,701
197831,North,Gizmo,796
197833,North,Widget,567
197850,North,Widget,527
197858,North,Gadget,918
197865,North,Gadget,943
197866,North,Gadget,622
197870,North,Gizmo,579
197874,North,Doohickey,548
197889,North,Gizmo,719
197900,North,Gizmo,753
197904,North,Widget,677
197907,North,Doohickey,723
197914,North,Widget,627
197924,North,Widget,677
197930,North,Gadget,710
197933,North,Doohickey,509
197935,North,Gizmo,802
197936,North,Widget,868
197939,North,Gadget,514
197940,North,Gizmo,857
197955,North,Widget,922
197961,North,Gizmo,691
197979,North,Doohickey,535
197985,North,Doohickey,689
197988,North,Doohickey,678
197991,North,Doohickey,848
198001,North,Gizmo,678
198008,North,Gizmo,910
198014,North,Widget,908
198015,North,Gadget,689
198021,North,Gizmo,547
198022,North,Doohickey,989
198046,North,Widget,518
198055,North,Doohickey,701
198070,North,Gadget,916
198073,North,Gadget,637
198075,North,Doohickey,941
198076,North,Doohickey,737
198095,North,Gadget,544
198105,North,Gizmo,798
198107,North,Gadget,861
198113,North,Widget,848
198130,North,Gizmo,888
198137,North,Doohickey,694
198152,North,Doohickey,717
198170,North,Doohickey,543
198171,North,Gadget,660
198185,North,Gizmo,606
198197,North,Widget,587
198214,North,Gizmo,581
198219,North,Doohickey,595
198228,North,Doohickey,674
198231,North,Gizmo,739
198234,North,Gizmo,626
198248,North,Gizmo,952
198251,North,Doohickey,557
198288,North,Widget,959
198304,North,Gizmo,629
198305,North,Gadget,940
198310,North,Gadget,666
198313,North,Doohickey,958
198320,North,Gizmo,576
198322,North,Doohickey,685
198330,North,Gadget,808
198337,North,Doohickey,736
198340,North,Gizmo,515
198367,North,Gizmo,514
198370,North,Widget,697
198373,North,Doohickey,788
198378,North,Gadget,668
198413,North,Gizmo,913
198415,North,Gadget,965
198418,North,Gadget,969
198427,North,Doohickey,567
198428,North,Gadget,689
198435,North,Gadget,758
198436,North,Widget,949
198444,North,Doohickey,952
198451,North,Doohickey,991
198456,North,Gizmo,856
198460,North,Gizmo,855
198467,North,Widget,712
198468,North,Gizmo,654
198479,North,Gadget,558
198480,North,Widget,809
