id,region,product,amount_cents
24386,North,Doohickey,976
24387,North,Gadget,608
24389,North,Gadget,765
24393,North,Doohickey,720
24400,North,Gadget,763
24401,North,Widget,662
24407,North,Widget,918
24414,North,Gizmo,803
24428,North,Gizmo,868
24430,North,Gizmo,844
24431,North,Gadget,679
24437,North,Gadget,608
24438,North,Widget,544
24441,North,Doohickey,610
24442,North,Gizmo,915
24467,North,Gadget,790
24478,North,Doohickey,811
24518,North,Widget,958
24522,North,Doohickey,881
24524,North,Gadget,602
24530,North,Doohickey,990
24537,North,Widget,629
24538,North,Gadget,662
24550,North,Gadget,968
24585,North,Gadget,560
24598,North,Gadget,810
24602,North,Doohickey,685
24619,North,Widget,959
24628,North,Gadget,951
24636,North,Doohickey,924
24642,North,Widget,540
24656,North,Gadget,892
24667,North,Widget,814
24680,North,Doohickey,737
24688,North,Doohickey,634
24693,North,Gadget,916
24697,North,Widget,743
24739,North,Doohickey,908
24752,North,Widget,913
24758,North,Gizmo,779
24779,North,Gadget,976
24785,North,Widget,615
24797,North,Doohickey,712
24808,North,Gadget,635
24821,North,Widget,632
24826,North,Doohickey,860
24831,North,Gadget,865
24837,North,Doohickey,576
24840,North,Gizmo,838
24846,North,Gizmo,565
24856,North,Widget,700
24868,North,Doohickey,942
24870,North,Widget,527
24873,North,Doohickey,569
24876,North,Widget,907
24884,North,Widget,578
24895,North,Doohickey,796
24897,North,Widget,566
24902,North,Gadget,756
24928,North,Gadget,789
24937,North,Widget,592
24940,North,Gizmo,724
24942,North,Gizmo,861
24946,North,Gadget,599
24952,North,Widget,751
24958,North,Doohickey,843
24961,North,Gadget,953
24974,North,Gizmo,839
24980,North,Doohickey,860
24983,North,Gizmo,957
24985,North,Gadget,576
24986,North,Doohickey,601
24990,North,Gizmo,627
24992,North,Gizmo,543
25000,North,Gadget,591
25011,North,Doohickey,758
25013,North,Gadget,694
25016,North,Widget,872
25017,North,Gizmo,897
25028,North,Gadget,948
25046,North,Doohickey,876
25048,North,Doohickey,994
25049,North,Widget,528
25066,North,Widget,818
25085,North,Gadget,563
25086,North,Doohickey,702
25094,North,Doohickey,564
25095,North,Gizmo,840
25100,North,Doohickey,767
25116,North,Widget,836
25121,North,Gizmo,811
25122,North,Gizmo,761
25128,North,Gizmo,686
25143,North,Gadget,659
25155,North,Gadget,918
25159,North,Doohickey,730
25163,North,Doohickey,890
25173,North,Gizmo,731
25176,North,Gadget,585
25178,North,Gizmo,953
25186,North,Widget,886
25188,North,Gadget,735
25191,North,Widget,969
25204,North,Doohickey,998
25213,North,Gizmo,873
25222,North,Gadget,830
25227,North,Widget,822
25252,North,Doohickey,659
25261,North,Gadget,732
25277,North,Doohickey,886
25284,North,Gadget,732
25312,North,Widget,994
25313,North,Widget,694
25318,North,Gizmo,901
25328,North,Gadget,551
25330,North,Doohickey,872
25342,North,Widget,590
25345,North,Gizmo,656
25354,North,Gizmo,556
25360,North,Widget,639
25365,North,Widget,764
25367,North,Gadget,778
25378,North,Gizmo,670
25388,North,Doohickey,697
25400,North,Gadget,770
25406,North,Widget,841
25411,North,Doohickey,704
25412,North,Widget,936
25440,North,Gadget,911
25442,North,Doohickey,556
25447,North,Gizmo,537
25464,North,Widget,718
25482,North,Gizmo,629
25483,North,Doohickey,694
25485,North,Doohickey,613
25486,North,Gizmo,817
25499,North,Widget,621
25510,North,Doohickey,583
25523,North,Gizmo,802
25525,North,Widget,931
25554,North,Widget,653
25556,North,Doohickey,951
25567,North,Gizmo,838
25569,North,Widget,678
25574,North,Doohickey,692
25576,North,Doohickey,692
25578,North,Gadget,975
25587,North,Gadget,719
25592,North,Gizmo,669
25602,North,Widget,707
25606,North,Widget,737
25630,North,Widget,888
25632,North,Doohickey,725
25656,North,Gadget,693
25666,North,Widget,780
25669,North,Gizmo,617
25697,North,Widget,589
25707,North,Gizmo,647
25709,North,Gizmo,601
25711,North,Doohickey,939
25724,North,Gizmo,715
25736,North,Doohickey,534
25737,North,Doohickey,707
25751,North,Widget,651
25759,North,Gizmo,619
25764,North,Widget,827
25767,North,Doohickey,877
25771,North,Gizmo,586
25774,North,Gadget,868
25780,North,Doohickey,902
25784,North,Widget,953
25785,North,Doohickey,675
25800,North,Gadget,884
25812,North,Widget,967
25814,North,Gadget,993
25836,North,Widget,711
25845,North,Doohickey,678
25860,North,Widget,503
25861,North,Gizmo,668
25890,North,Gadget,905
25895,North,Widget,826
25904,North,Gadget,678
25910,North,Doohickey,861
25914,North,Widget,520
25917,North,Widget,773
25920,North,Gadget,923
25930,North,Widget,914
25935,North,Doohickey,572
25938,North,Doohickey,532
25940,North,Doohickey,786
25942,North,Gadget,753
25950,North,Doohickey,838
25958,North,Gadget,988
25961,North,Widget,588
25977,North,Gizmo,876
25980,North,Gizmo,802
25985,North,Gadget,766
25987,North,Gadget,713
25997,North,Widget,749
26005,North,Gizmo,626
26025,North,Gadget,739
26042,North,Doohickey,532
26050,North,Widget,790
26055,North,Gadget,787
26056,North,Gadget,839
26061,North,Widget,775
26094,North,Doohickey,501
26099,North,Doohickey,533
26107,North,Gizmo,577
26110,North,Gizmo,586
26114,North,Gadget,722
26127,North,Doohickey,760
26130,North,Gizmo,852
26136,North,Doohickey,593
26137,North,Gadget,915
26143,North,Doohickey,856
26144,North,Widget,916
26158,North,Gadget,652
26177,North,Gadget,575
26183,North,Gadget,831
26184,North,Widget,583
26190,North,Widget,976
26196,North,Gizmo,528
26198,North,Gizmo,827
26205,North,Gadget,624
26206,North,Gizmo,867
26230,North,Doohickey,828
26247,North,Widget,650
26248,North,Doohickey,754
26253,North,Gadget,961
26263,North,Gadget,584
26267,North,Doohickey,842
26274,North,Doohickey,985
26286,North,Widget,583
26288,North,Gizmo,574
26290,North,Doohickey,720
26291,North,Widget,629
26310,North,Gadget,718
26330,North,Doohickey,981
26335,North,Widget,769
26336,North,Gizmo,610
26338,North,Gadget,967
26362,North,Widget,544
26363,North,Gadget,704
26364,North,Doohickey,600
26369,North,Gadget,515
26376,North,Gadget,923
26385,North,Gadget,885
26387,North,Gizmo,869
26399,North,Gadget,657
26402,North,Gadget,986
26406,North,Gadget,953
26420,North,Doohickey,568
26421,North,Doohickey,528
26425,North,Widget,733
26431,North,Gadget,807
26442,North,Gadget,867
26445,North,Gadget,967
26455,North,Widget,761
26461,North,Doohickey,819
26489,North,Gizmo,827
26496,North,Gizmo,653
26500,North,Gizmo,568
26509,North,Doohickey,827
26523,North,Gadget,825
26524,North,Widget,811
26525,North,Doohickey,579
26528,North,Gadget,527
26531,North,Gadget,745
26541,North,Gadget,651
26542,North,Gadget,963
26546,North,Doohickey,889
26557,North,Gizmo,620
26565,North,Gadget,865
26570,North,Gadget,871
26571,North,Gizmo,542
26572,North,Widget,707
26578,North,Gadget,841
26584,North,Gadget,952
26591,North,Gizmo,625
26600,North,Doohickey,914
26607,North,Doohickey,682
26610,North,Gizmo,993
26615,North,Widget,965
26623,North,Doohickey,668
26625,North,Widget,550
26629,North,Gadget,556
26643,North,Doohickey,741
26644,North,Widget,680
26659,North,Widget,648
26663,North,Gizmo,849
26674,North,Gizmo,977
26676,North,Widget,585
26700,North,Gizmo,578
26703,North,Gadget,661
26704,North,Doohickey,989
26706,North,Gizmo,517
26707,North,Gadget,620
26712,North,Gizmo,681
26731,North,Gizmo,682
26744,North,Doohickey,587
26745,North,Gadget,792
26766,North,Gadget,754
26768,North,Gizmo,501
26769,North,Widget,942
26772,North,Doohickey,824
26794,North,Widget,559
26795,North,Gadget,657
26812,North,Doohickey,997
26826,North,Gadget,827
26827,North,Gizmo,664
26828,North,Gadget,791
26834,North,Doohickey,961
26847,North,Doohickey,814
26851,North,Gizmo,660
26855,North,Widget,791
26862,North,Gizmo,503
26867,North,Gizmo,964
26870,North,Gizmo,565
26871,North,Doohickey,968
26876,North,Widget,727
26885,North,Gadget,913
26890,North,Gizmo,515
26892,North,Gadget,927
26895,North,Gadget,732
26901,North,Doohickey,886
26910,North,Doohickey,762
26923,North,Doohickey,807
26926,North,Doohickey,630
26934,North,Gadget,994
26940,North,Widget,965
26943,North,Gadget,867
26951,North,Widget,568
26961,North,Gadget,922
26964,North,Widget,850
26982,North,Gadget,501
27023,North,Widget,913
27027,North,Doohickey,664
27029,North,Gizmo,866
27035,North,Widget,624
27036,North,Widget,805
27040,North,Doohickey,551
27055,North,Widget,950
27078,North,Gadget,732
27079,North,Gadget,521
27084,North,Gadget,861
27085,North,Doohickey,583
27087,North,Gizmo,754
27107,North,Gizmo,888
27111,North,Doohickey,774
27114,North,Gizmo,541
27119,North,Doohickey,864
27125,North,Gadget,877
27140,North,Doohickey,545
27154,North,Doohickey,665
27156,North,Doohickey,644
27164,North,Gizmo,944
27171,North,Gadget,986
27176,North,Doohickey,523
27187,North,Gizmo,759
27188,North,Widget,739
27196,North,Gizmo,864
27197,North,Doohickey,780
27202,North,Doohickey,852
27227,North,Gizmo,505
27238,North,Gizmo,978
27240,North,Gizmo,916
27248,North,Doohickey,817
27260,North,Gizmo,777
27261,North,Gizmo,801
27269,North,Doohickey,966
27284,North,Gizmo,978
27293,North,Gizmo,737
27296,North,Doohickey,860
27301,North,Gadget,809
27308,North,Gizmo,796
27320,North,Widget,793
27321,North,Doohickey,691
27322,North,Doohickey,594
27328,North,Gizmo,967
27335,North,Widget,556
27349,North,Gadget,625
27355,North,Gizmo,877
27361,North,Gadget,868
27363,North,Doohickey,642
27364,North,Doohickey,617
27365,North,Widget,651
27369,North,Widget,808
27370,North,Doohickey,821
27374,North,Doohickey,952
27384,North,Doohickey,956
27398,North,Doohickey,817
27402,North,Gizmo,704
27403,North,Widget,922
27408,North,Widget,639
27420,North,Gizmo,808
27435,North,Doohickey,620
27440,North,Gadget,638
27442,North,Widget,763
27450,North,Gizmo,869
27452,North,Doohickey,730
27453,North,Gizmo,846
27460,North,Doohickey,766
27478,North,Gadget,688
27497,North,Gizmo,680
27506,North,Gadget,734
27512,North,Doohickey,690
27524,North,Doohickey,914
27526,North,Gizmo,899
27537,North,Gizmo,718
27557,North,Gizmo,520
27563,North,Gizmo,609
27586,North,Widget,590
27587,North,Widget,855
27592,North,Widget,533
27605,North,Gizmo,730
27607,North,Doohickey,606
27609,North,Doohickey,964
27612,North,Gadget,562
27613,North,Gizmo,824
27614,North,Gadget,843
27616,North,Widget,730
27621,North,Doohickey,619
27630,North,Doohickey,503
27635,North,Gadget,980
27637,North,Gizmo,648
27642,North,Doohickey,565
27646,North,Gizmo,834
27648,North,Doohickey,693
27650,North,Doohickey,746
27663,North,Gizmo,816
27664,North,Widget,556
27668,North,Widget,717
27670,North,Gadget,803
27683,North,Doohickey,591
27702,North,Gizmo,783
27714,North,Gizmo,997
27717,North,Doohickey,961
27735,North,Gizmo,860
27736,North,Widget,699
27740,North,Widget,574
27742,North,Doohickey,997
27752,North,Gizmo,710
27760,North,Doohickey,625
27763,North,Doohickey,558
27771,North,Gizmo,984
27776,North,Widget,824
27819,North,Widget,676
27845,North,Gizmo,529
27846,North,Widget,664
27848,North,Widget,805
27866,North,Doohickey,919
27875,North,Widget,993
27881,North,Doohickey,876
27887,North,Doohickey,643
27892,North,Gadget,525
27902,North,Widget,955
27905,North,Widget,610
27924,North,Gadget,698
27927,North,Widget,655
27953,North,Gadget,581
27963,North,Gizmo,581
27964,North,Gadget,568
27965,North,Gizmo,568
27969,North,Gadget,569
27974,North,Widget,612
27977,North,Doohickey,983
27978,North,Gadget,991
27980,North,Gizmo,773
27994,North,Gadget,855
27997,North,Gizmo,571
28003,North,Doohickey,780
28017,North,Gizmo,949
28021,North,Gadget,801
28026,North,Gizmo,687
28030,North,Widget,685
28033,North,Widget,709
28059,North,Doohickey,902
28070,North,Doohickey,778
28074,North,Widget,947
28092,North,Widget,806
28113,North,Widget,534
28127,North,Gizmo,894
28129,North,Widget,822
28130,North,Doohickey,765
28134,North,Gizmo,869
28141,North,Gadget,778
28220,North,Widget,764
28246,North,Gadget,851
28251,North,Gizmo,896
28262,North,Gadget,712
28264,North,Gadget,999
28276,North,Doohickey,675
28281,North,Gadget,551
28282,North,Doohickey,930
28304,North,Widget,776
28305,North,Widget,927
28306,North,Doohickey,939
28320,North,Gizmo,651
28322,North,Widget,877
28328,North,Widget,753
28333,North,Widget,613
28335,North,Gadget,852
28339,North,Gadget,921
28344,North,Gizmo,692
28361,North,Gizmo,981
28377,North,Gizmo,849
28392,North,Gadget,738
28398,North,Gizmo,773
28401,North,Gadget,772
28409,North,Doohickey,736
28428,North,Widget,906
28431,North,Doohickey,926
28436,North,Gadget,792
28485,North,Widget,925
28494,North,Gizmo,950
28499,North,Widget,695
28514,North,Widget,538
28515,North,Gizmo,681
28522,North,Widget,915
28533,North,Gadget,713
28534,North,Gadget,867
28538,North,Gadget,889
28539,North,Gadget,591
28545,North,Doohickey,911
28551,North,Gadget,869
28557,North,Doohickey,535
28559,North,Doohickey,656
28574,North,Gadget,590
28579,North,Gadget,557
28593,North,Gadget,965
28604,North,Gizmo,597
28611,North,Gadget,711
28625,North,Gadget,855
28633,North,Doohickey,959
28650,North,Widget,505
28659,North,Widget,565
28662,North,Gadget,615
28667,North,Gadget,505
28675,North,Gadget,986
28683,North,Gadget,924
28685,North,Doohickey,791
28692,North,Doohickey,553
28714,North,Gizmo,889
28715,North,Widget,632
28720,North,Doohickey,869
28754,North,Doohickey,518
28756,North,Widget,649
28770,North,Doohickey,759
28789,North,Doohickey,922
28799,North,Widget,885
28810,North,Gizmo,675
28839,North,Widget,621
28851,North,Gizmo,535
28860,North,Widget,616
28866,North,Gizmo,548
28867,North,Doohickey,661
28914,North,Gadget,720
28922,North,Gizmo,706
28923,North,Gizmo,878
28928,North,Doohickey,858
28944,North,Doohickey,554
28946,North,Doohickey,583
28951,North,Widget,969
28962,North,Gadget,826
28970,North,Widget,946
28977,North,Widget,779
28981,North,Gizmo,676
28990,North,Gadget,901
28991,North,Widget,755
28993,North,Doohickey,849
28997,North,Widget,628
29002,North,Gadget,917
29011,North,Gadget,843
29017,North,Gizmo,855
29019,North,Doohickey,947
29028,North,Gadget,997
29031,North,Gadget,934
29035,North,Gizmo,637
29036,North,Widget,679
29039,North,Doohickey,821
29058,North,Widget,963
29062,North,Widget,547
29070,North,Gadget,943
29073,North,Widget,850
29100,North,Gadget,986
29104,North,Doohickey,847
29109,North,Gizmo,967
29121,North,Doohickey,596
29122,North,Gadget,734
29149,North,Doohickey,919
29164,North,Doohickey,971
29176,North,Gizmo,517
29184,North,Gadget,888
29185,North,Gadget,936
29223,North,Gizmo,508
29235,North,Gadget,876
29250,North,Gadget,596
29257,North,Doohickey,981
29259,North,Doohickey,950
29278,North,Widget,718
29292,North,Doohickey,983
29301,North,Doohickey,760
29310,North,Widget,665
29318,North,Widget,567
29337,North,Gizmo,732
29347,North,Gadget,964
29356,North,Gadget,809
29362,North,Gizmo,897
29364,North,Doohickey,762
29368,North,Gadget,531
29388,North,Gadget,788
29397,North,Gadget,680
29402,North,Widget,530
29403,North,Doohickey,990
29413,North,Gizmo,624
29421,North,Doohickey,501
29426,North,Gizmo,734
29429,North,Widget,723
29433,North,Gadget,918
29445,North,Gadget,568
29446,North,Gizmo,725
29455,North,Doohickey,960
29465,North,Gadget,961
29477,North,Gizmo,686
29487,North,Gadget,739
29494,North,Doohickey,665
29500,North,Widget,541
29503,North,Widget,832
29506,North,Gizmo,606
29507,North,Gizmo,670
29522,North,Doohickey,596
29534,North,Gadget,731
29535,North,Widget,720
29543,North,Gizmo,652
29569,North,Doohickey,959
29576,North,Doohickey,630
29578,North,Gizmo,677
29581,North,Gizmo,597
29589,North,Gizmo,846
29601,North,Gizmo,998
29605,North,Doohickey,985
29607,North,Gizmo,647
29614,North,Gadget,884
29617,North,Doohickey,846
29621,North,Gizmo,525
29633,North,Doohickey,751
29634,North,Widget,902
29636,North,Widget,554
29649,North,Widget,593
29657,North,Doohickey,953
29663,North,Doohickey,599
29665,North,Gadget,834
29666,North,Doohickey,677
29674,North,Gadget,532
29681,North,Doohickey,792
29684,North,Gizmo,969
29686,North,Gadget,789
29687,North,Doohickey,601
29716,North,Widget,909
29747,North,Widget,831
29754,North,Gadget,551
29763,North,Doohickey,538
29764,North,Widget,865
29771,North,Doohickey,933
29777,North,Gadget,819
29790,North,Widget,709
29793,North,Widget,681
29798,North,Gizmo,647
29804,North,Doohickey,952
29812,North,Gadget,839
29818,North,Doohickey,656
29826,North,Gadget,748
29827,North,Gadget,724
29836,North,Widget,888
29840,North,Doohickey,943
29843,North,Gadget,505
29849,North,Widget,597
29854,North,Doohickey,717
29866,North,Widget,903
29888,North,Gizmo,876
29892,North,Gizmo,892
29905,North,Doohickey,802
29925,North,Gadget,832
29938,North,Gadget,874
29944,North,Doohickey,883
29956,North,Gadget,815
29960,North,Widget,899
29972,North,Widget,946
29973,North,Doohickey,927
30008,North,Gizmo,535
30022,North,Gadget,577
30027,North,Doohickey,890
30032,North,Doohickey,716
30036,North,Gizmo,991
30041,North,Widget,855
30052,North,Gizmo,916
30058,North,Doohickey,597
30067,North,Gizmo,519
30085,North,Doohickey,978
30087,North,Gizmo,568
30098,North,Gizmo,581
30120,North,Gadget,946
30132,North,Widget,990
30140,North,Widget,952
30145,North,Gadget,648
30148,North,Gizmo,573
30151,North,Gizmo,683
30156,North,Doohickey,589
30185,North,Widget,750
30189,North,Gizmo,794
30204,North,Gadget,627
30247,North,Doohickey,978
30249,North,Widget,852
30252,North,Doohickey,807
30258,North,Widget,901
30274,North,Widget,626
30279,North,Gadget,784
30280,North,Doohickey,991
30300,North,Widget,796
30308,North,Gadget,835
30313,North,Gadget,641
30326,North,Gizmo,551
30337,North,Doohickey,713
30341,North,Gizmo,711
30353,North,Doohickey,507
30361,North,Gizmo,981
30367,North,Widget,928
30377,North,Gizmo,828
30379,North,Doohickey,952
30383,North,Widget,977
30395,North,Gizmo,986
30404,North,Widget,720
30413,North,Widget,553
30429,North,Gizmo,999
30430,North,Widget,601
30451,North,Doohickey,600
30460,North,Gizmo,627
30461,North,Widget,943
30466,North,Widget,773
30479,North,Doohickey,579
30492,North,Doohickey,519
30496,North,Doohickey,766
30506,North,Doohickey,750
30510,North,Widget,700
30522,North,Gizmo,973
30529,North,Gadget,963
30534,North,Widget,693
30536,North,Doohickey,573
30543,North,Gizmo,740
30548,North,Gadget,768
30559,North,Widget,686
30577,North,Doohickey,591
30578,North,Gizmo,604
30581,North,Doohickey,994
30585,North,Gadget,599
30592,North,Gizmo,824
30595,North,Doohickey,805
30624,North,Gizmo,703
30625,North,Gizmo,559
30636,North,Widget,603
30651,North,Gizmo,707
30663,North,Gizmo,950
30666,North,Gadget,512
30671,North,Doohickey,762
30673,North,Widget,653
30677,North,Widget,800
30682,North,Doohickey,552
30688,North,Widget,656
30694,North,Doohickey,817
30701,North,Doohickey,883
30703,North,Gadget,730
30710,North,Gizmo,713
30724,North,Gizmo,742
30731,North,Widget,944
30745,North,Gizmo,536
30747,North,Gizmo,786
30753,North,Widget,774
30755,North,Widget,944
30769,North,Doohickey,990
30772,North,Gizmo,687
30778,North,Gadget,547
30784,North,Widget,814
30801,North,Gizmo,539
30804,North,Gadget,638
30830,North,Doohickey,627
30840,North,Gizmo,916
30849,North,Widget,625
30852,North,Widget,509
30861,North,Gadget,763
30862,North,Gizmo,736
30863,North,Widget,534
30869,North,Widget,714
30885,North,Gizmo,566
30914,North,Gadget,538
30918,North,Gizmo,672
30923,North,Doohickey,818
30926,North,Gizmo,660
30932,North,Widget,705
30934,North,Gizmo,755
30936,North,Gizmo,769
30938,North,Gadget,766
30947,North,Gadget,949
30968,North,Doohickey,907
30972,North,Gadget,735
30974,North,Widget,802
30979,North,Widget,801
30987,North,Gadget,669
30989,North,Gadget,679
30993,North,Gadget,813
30995,North,Widget,719
30997,North,Gadget,777
31000,North,Widget,698
31004,North,Gizmo,725
31008,North,Widget,655
31014,North,Widget,595
31026,North,Doohickey,830
31037,North,Doohickey,839
31045,North,Gadget,612
31055,North,Gadget,571
31084,North,Gadget,953
31105,North,Gadget,948
31107,North,Widget,713
31120,North,Doohickey,658
31128,North,Widget,780
31136,North,Widget,788
31148,North,Widget,754
31156,North,Widget,568
31166,North,Widget,976
31174,North,Widget,727
31179,North,Widget,522
31181,North,Doohickey,724
31183,North,Gadget,841
31191,North,Gizmo,718
31192,North,Gizmo,656
31195,North,Gadget,669
31198,North,Doohickey,734
31203,North,Widget,909
31210,North,Gizmo,894
31217,North,Widget,947
31255,North,Doohickey,501
31259,North,Doohickey,569
31265,North,Doohickey,767
31289,North,Doohickey,800
31291,North,Doohickey,896
31295,North,Gizmo,833
31307,North,Widget,994
31316,North,Gizmo,651
31317,North,Gadget,568
31324,North,Gizmo,877
31329,North,Gizmo,739
31332,North,Gadget,571
31340,North,Widget,773
31342,North,Gizmo,618
31348,North,Doohickey,803
31362,North,Widget,688
31368,North,Gadget,501
31370,North,Gadget,806
31372,North,Widget,651
31400,North,Widget,706
31407,North,Widget,902
31411,North,Gadget,599
31422,North,Gizmo,939
31433,North,Gizmo,565
31442,North,Widget,599
31447,North,Widget,632
31451,North,Gadget,649
31457,North,Doohickey,826
31462,North,Doohickey,589
31473,North,Doohickey,695
31476,North,Gizmo,773
31481,North,Gizmo,571
31489,North,Widget,880
31492,North,Doohickey,769
31497,North,Gizmo,759
31498,North,Gadget,613
31500,North,Gadget,752
31502,North,Gizmo,985
31504,North,Widget,552
31519,North,Gadget,697
31520,North,Doohickey,709
31527,North,Gizmo,947
31567,North,Doohickey,653
31570,North,Doohickey,740
31571,North,Widget,779
31573,North,Gizmo,555
31580,North,Gizmo,543
31581,North,Gizmo,717
31583,North,Gizmo,633
31586,North,Doohickey,585
31598,North,Gadget,800
31616,North,Doohickey,729
31622,North,Gadget,538
31623,North,Gadget,596
31649,North,Widget,718
31666,North,Doohickey,936
31671,North,Gizmo,830
31672,North,Gizmo,627
31673,North,Doohickey,630
31688,North,Doohickey,856
31696,North,Widget,955
31702,North,Gadget,682
31714,North,Widget,793
31742,North,Gizmo,751
31780,North,Gizmo,756
31788,North,Gizmo,642
31789,North,Doohickey,691
31801,North,Doohickey,647
31802,North,Doohickey,807
31805,North,Gizmo,701
31808,North,Gizmo,764
31809,North,Widget,588
31813,North,Gadget,975
31822,North,Doohickey,897
31830,North,Gadget,986
31831,North,Doohickey,906
31832,North,Gizmo,808
31847,North,Gadget,758
31861,North,Gadget,573
31867,North,Gizmo,923
31870,North,Gizmo,529
31871,North,Gizmo,968
31876,North,Widget,949
31888,North,Widget,534
31889,North,Widget,671
31900,North,Gizmo,682
31905,North,Gizmo,730
31911,North,Widget,909
31917,North,Gadget,952
31920,North,Doohickey,566
31926,North,Widget,803
31930,North,Doohickey,571
31938,North,Gadget,586
31940,North,Doohickey,608
31947,North,Widget,744
31973,North,Gadget,593
31983,North,Doohickey,875
32000,North,Doohickey,542
32008,North,Doohickey,662
32028,North,Widget,946
32037,North,Gadget,913
32038,North,Doohickey,630
32045,North,Widget,540
32068,North,Widget,518
32076,North,Gizmo,806
32086,North,Gadget,679
32091,North,Gadget,545
32102,North,Doohickey,940
32116,North,Gizmo,616
32136,North,Gadget,706
32148,North,Doohickey,756
32149,North,Gizmo,721
32152,North,Doohickey,619
32183,North,Widget,671
32186,North,Gizmo,644
32193,North,Gizmo,749
32215,North,Gadget,827
32220,North,Widget,501
32241,North,Gizmo,680
32244,North,Gadget,544
32245,North,Doohickey,844
32250,North,Widget,621
32255,North,Gadget,616
32256,North,Doohickey,610
32260,North,Doohickey,842
32266,North,Gadget,610
32288,North,Widget,815
32292,North,Gadget,765
32310,North,Gizmo,963
32316,North,Doohickey,648
32329,North,Gizmo,710
32333,North,Gizmo,823
32336,North,Doohickey,609
32341,North,Doohickey,827
32346,North,Doohickey,576
32357,North,Gizmo,788
32359,North,Gadget,732
32364,North,Gadget,855
32374,North,Doohickey,699
32390,North,Gizmo,847
32393,North,Gizmo,513
32403,North,Doohickey,699
32409,North,Gizmo,535
32418,North,Gizmo,601
32433,North,Widget,641
32434,North,Widget,897
32436,North,Widget,827
32448,North,Gadget,880
32450,North,Gizmo,822
32458,North,Widget,993
32469,North,Widget,991
32484,North,Gizmo,890
32510,North,Doohickey,806
32522,North,Gadget,953
32561,North,Doohickey,941
32566,North,Gizmo,992
32582,North,Widget,583
32583,North,Gizmo,969
32599,North,Doohickey,631
32613,North,Gadget,818
32614,North,Gadget,793
32619,North,Gadget,594
32627,North,Gizmo,609
32632,North,Gadget,882
32667,North,Widget,977
32681,North,Widget,527
32684,North,Widget,926
32689,North,Widget,930
32691,North,Widget,855
32693,North,Doohickey,768
32699,North,Gizmo,908
32701,North,Gizmo,840
32709,North,Gizmo,737
32724,North,Gizmo,858
32727,North,Widget,741
32738,North,Gadget,760
32740,North,Gadget,808
32741,North,Widget,867
32746,North,Widget,533
32760,North,Gizmo,934
32769,North,Gadget,525
32777,North,Gizmo,687
32787,North,Gizmo,965
32820,North,Widget,718
32824,North,Gizmo,733
32842,North,Gadget,694
32872,North,Gizmo,551
32880,North,Gadget,840
32888,North,Gadget,554
32901,North,Widget,626
32929,North,Gadget,560
32935,North,Widget,706
32937,North,Doohickey,826
32938,North,Doohickey,831
32948,North,Doohickey,914
32985,North,Widget,601
32987,North,Gizmo,524
32996,North,Gizmo,680
32999,North,Gadget,863
33001,North,Gadget,580
33010,North,Gadget,543
33020,North,Widget,796
33046,North,Doohickey,835
33060,North,Gadget,894
33082,North,Gizmo,894
33094,North,Doohickey,568
33100,North,Gadget,536
33101,North,Gizmo,653
33102,North,Gizmo,661
33110,North,Widget,784
33111,North,Gadget,828
33112,North,Widget,566
33151,North,Gadget,642
33164,North,Gadget,688
33172,North,Gizmo,800
33175,North,Gizmo,531
33178,North,Gizmo,622
33179,North,Widget,867
33180,North,Gadget,574
33181,North,Gizmo,836
33187,North,Doohickey,540
33191,North,Doohickey,759
33194,North,Gadget,788
33195,North,Doohickey,501
33210,North,Widget,965
33211,North,Doohickey,642
33217,North,Gadget,869
33224,North,Gadget,641
33285,North,Gizmo,827
33286,North,Gadget,574
33304,North,Widget,734
33315,North,Gadget,581
33321,North,Widget,725
33332,North,Gadget,681
33338,North,Widget,968
33342,North,Widget,669
33344,North,Doohickey,586
33346,North,Gizmo,523
33358,North,Gizmo,666
33359,North,Gizmo,771
33365,North,Doohickey,833
33388,North,Gizmo,692
33402,North,Gadget,544
33403,North,Doohickey,765
33418,North,Gizmo,752
33423,North,Gizmo,890
33424,North,Widget,821
33425,North,Gizmo,842
33429,North,Gadget,847
33430,North,Gadget,827
33432,North,Gizmo,977
33434,North,Gadget,808
33435,North,Widget,650
33438,North,Doohickey,946
33442,North,Gadget,589
33447,North,Gadget,841
33448,North,Widget,878
33450,North,Doohickey,810
33452,North,Gadget,825
33454,North,Widget,698
33468,North,Gizmo,557
33482,North,Doohickey,553
33491,North,Widget,590
33493,North,Gadget,696
33494,North,Gizmo,896
33498,North,Widget,614
33503,North,Gizmo,527
33510,North,Widget,599
33513,North,Doohickey,725
33516,North,Doohickey,959
33523,North,Doohickey,515
33524,North,Widget,940
33543,North,Doohickey,772
33546,North,Doohickey,936
33550,North,Doohickey,636
33555,North,Doohickey,585
33569,North,Doohickey,844
33577,North,Widget,855
33582,North,Widget,644
33584,North,Gizmo,655
33591,North,Gadget,682
33599,North,Gadget,822
33605,North,Gadget,656
33615,North,Gadget,777
33624,North,Gizmo,973
33627,North,Gizmo,901
33637,North,Gadget,968
33650,North,Doohickey,559
33651,North,Widget,792
33659,North,Gizmo,552
33661,North,Widget,532
33669,North,Gadget,953
33681,North,Gadget,580
33684,North,Widget,532
33695,North,Gadget,574
33699,North,Doohickey,919
33703,North,Doohickey,835
33707,North,Doohickey,588
33708,North,Doohickey,587
33711,North,Doohickey,662
