id,region,product,amount_cents
499333,North,Gadget,924
499336,North,Widget,794
499337,North,Doohickey,665
499339,North,Gadget,625
499340,North,Gizmo,649
499342,North,Doohickey,544
499350,North,Gadget,827
499353,North,Widget,861
499354,North,Gizmo,524
499357,North,Gizmo,988
499359,North,Doohickey,921
499373,North,Gizmo,555
499379,North,Doohickey,610
499382,North,Gizmo,794
499403,North,Doohickey,757
499420,North,Widget,559
499421,North,Doohickey,505
499426,North,Doohickey,681
499438,North,Doohickey,824
499454,North,Doohickey,558
499462,North,Gizmo,816
499464,North,Gizmo,868
499470,North,Gizmo,533
499471,North,Gizmo,671
499473,North,Gizmo,593
499481,North,Gadget,869
499484,North,Widget,678
499492,North,Gizmo,601
499515,North,Doohickey,569
499540,North,Widget,584
499543,North,Widget,519
499547,North,Gizmo,756
499559,North,Doohickey,680
499560,North,Gizmo,556
499563,North,Gizmo,911
499565,North,Gadget,846
499566,North,Gadget,973
499583,North,Gizmo,652
499609,North,Gizmo,765
499611,North,Doohickey,562
499619,North,Widget,541
499626,North,Widget,796
499633,North,Gadget,981
499645,North,Gizmo,670
499646,North,Widget,636
499647,North,Widget,505
499648,North,Gizmo,906
499661,North,Gadget,958
499669,North,Gizmo,512
499672,North,Doohickey,764
499675,North,Gadget,802
499681,North,Doohickey,797
499684,North,Doohickey,515
499689,North,Gizmo,864
499691,North,Widget,813
499692,North,Gadget,876
499699,North,Widget,592
499701,North,Gizmo,711
499703,North,Gadget,586
499708,North,Doohickey,669
499711,North,Doohickey,982
499720,North,Widget,781
499722,North,Gizmo,956
499723,North,Gadget,679
499754,North,Gadget,775
499780,North,Widget,615
499801,North,Gizmo,814
499811,North,Gizmo,872
499817,North,Gizmo,947
499825,North,Gizmo,963
499830,North,Doohickey,771
499839,North,Doohickey,803
499840,North,Widget,798
499858,North,Gizmo,749
499878,North,Gadget,524
499903,North,Widget,939
499918,North,Widget,586
499940,North,Gizmo,908
499944,North,Gizmo,782
499945,North,Gadget,505
499956,North,Doohickey,501
499978,North,Doohickey,808
499994,North,Gadget,692
